油榨镇	130223107000
古马镇	130223108000
小马庄镇	130223109000
九百户镇	130223110000
王店子镇	130223111000
友谊路街道办事处	130224001000
倴城镇	130224100000
宋道口镇	130224101000
长凝镇	130224102000
胡各庄镇	130224103000
坨里镇	130224104000
姚王庄镇	130224105000
司各庄镇	130224106000
安各庄镇	130224107000
扒齿港镇	130224108000
程庄镇	130224109000
青坨营镇	130224110000
柏各庄镇	130224111000
南堡镇	130224114000
方各庄镇	130224115000
东黄坨镇	130224116000
马城镇	130224117000
乐安街道办事处	130225001000
乐亭镇	130225100000
汤家河镇	130225101000
胡家坨镇	130225102000
闫各庄镇	130225104000
马头营镇	130225105000
新寨镇	130225106000
汀流河镇	130225107000
姜各庄镇	130225108000
毛庄镇	130225109000
中堡镇	130225110000
庞各庄乡	130225201000
大相各庄乡	130225202000
古河乡	130225203000
迁西县栗乡街道办事处	130227001000
兴城镇	130227100000
金厂峪镇	130227101000
洒河桥镇	130227102000
太平寨镇	130227103000
罗家屯镇	130227104000
东荒峪镇	130227105000
新集镇	130227106000
三屯营镇	130227107000
滦阳镇	130227108000
白庙子乡	130227200000
上营乡	130227201000
汉儿庄乡	130227202000
渔户寨乡	130227203000
旧城乡	130227204000
尹庄乡	130227205000
东莲花院乡	130227206000
新庄子乡	130227207000
无终街道办事处	130229001000
玉田镇	130229100000
亮甲店镇	130229101000
鸦鸿桥镇	130229102000
窝洛沽镇	130229103000
石臼窝镇	130229104000
虹桥镇	130229105000
散水头镇	130229106000
林南仓镇	130229107000
林西镇	130229108000
杨家板桥镇	130229109000
彩亭桥镇	130229110000
孤树镇	130229111000
大安镇镇	130229112000
唐自头镇	130229113000
郭家屯乡	130229200000
林头屯乡	130229201000
杨家套乡	130229202000
潮洛窝乡	130229203000
陈家铺乡	130229204000
郭家桥乡	130229205000
华明路街道办事处	130281001000
文化路街道办事处	130281002000
遵化镇	130281100000
堡子店镇	130281101000
马兰峪镇	130281102000
平安城镇	130281103000
东新庄镇	130281104000
新店子镇	130281105000
党峪镇	130281106000
地北头镇	130281107000
东旧寨镇	130281108000
铁厂镇	130281109000
苏家洼镇	130281110000
建明镇	130281111000
石门镇	130281112000
西留村乡	130281200000
崔家庄乡	130281201000
兴旺寨乡	130281202000
西下营满族乡	130281203000
汤泉满族乡	130281204000
东陵满族乡	130281205000
刘备寨乡	130281206000
团瓢庄乡	130281207000
娘娘庄乡	130281208000
西三里乡	130281209000
候家寨乡	130281210000
小厂乡	130281211000
迁安镇	130283100000
夏官营镇	130283101000
杨各庄镇	130283102000
建昌营镇	130283103000
赵店子镇	130283104000
野鸡坨镇	130283105000
大崔庄镇	130283106000
杨店子镇	130283107000
蔡园镇	130283108000
马兰庄镇	130283109000
沙河驿镇	130283110000
木厂口镇	130283111000
扣庄乡	130283200000
彭店子乡	130283201000
上射雁庄乡	130283202000
闫家店乡	130283203000
五重安乡	130283204000
大五里乡	130283205000
太平庄乡	130283206000
文化路街道办事处	130302001000
海滨路街道办事处	130302002000
北环路街道办事处	130302003000
建设大街街道办事处	130302004000
河东街道办事处	130302005000
西港路街道办事处	130302006000
燕山大街街道办事处	130302007000
港城大街街道办事处	130302008000
东环路街道办事处	130302009000
白塔岭街道办事处	130302010000
东港镇	130302100000
海港镇	130302101000
西港镇	130302102000
海阳镇	130302103000
北港镇	130302104000
南关街道办事处	130303001000
古城街道办事处	130303002000
西关街道办事处	130303003000
路南街道办事处	130303004000
第一关镇	130303100000
石河镇	130303101000
孟姜镇	130303102000
西山街道办事处	130304001000
东山街道办事处	130304002000
海滨镇	130304100000
戴河镇	130304101000
青龙镇	130321100000
祖山镇	130321101000
木头凳镇	130321102000
双山子镇	130321103000
马圈子镇	130321104000
肖营子镇	130321105000
大巫岚镇	130321106000
土门子镇	130321107000
八道河镇	130321108000
隔河头镇	130321109000
娄杖子镇	130321110000
凤凰山乡	130321200000
龙王庙乡	130321201000
三星口乡	130321202000
干沟乡	130321203000
大石岭乡	130321206000
官场乡	130321208000
茨榆山乡	130321209000
平方子乡	130321210000
安子岭乡	130321211000
朱杖子乡	130321212000
草碾乡	130321213000
七道河乡	130321214000
三拨子乡	130321217000
凉水河乡	130321218000
昌黎镇	130322100000
靖安镇	130322101000
安山镇	130322102000
龙家店镇	130322103000
泥井镇	130322104000
大蒲河镇	130322105000
新集镇	130322106000
刘台庄镇	130322107000
茹荷镇	130322108000
朱各庄镇	130322109000
荒佃庄镇	130322110000
团林乡	130322201000
葛条港乡	130322202000
马坨店乡	130322203000
两山乡	130322206000
十里铺乡	130322207000
骊城街道办事处	130323001000
南戴河街道办事处	130323002000
抚宁镇	130323100000
